transaction_id,amount,user_id,service,service_type,payment_status,reason,date
RCG_2561BDE28541,1701.12,PP0001185,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-24
RCG_688D17F72B7D,1780.81,PP1102769,Recharge_Bills,Dth,Successful,Successful,2024-02-04
RCG_09C8696D1EF5,783.83,Unknown,Recharge_Bills,Cable Tv ,Successful,Successful,2024-02-24
RCG_CE52BC456E17,814.08,PP0031280,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-30
RCG_6B47D3499B25,1000.18,PP0018708,Recharge_Bills,Mobile Recharge,Failed,Server error,2024-02-17
RCG_6C3AEA17AE6E,685.31,PP0022431,Recharge_Bills,Dth,Successful,Successful,2024-06-18
RCG_5A7841272D8B,245.47,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-12-30
RCG_0DB51E311CC5,515.51,PP1094049,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-23
RCG_3B914E57D56D,1296.55,PP1075000,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-19
RCG_5306BF26F1F9,1858.62,PP1049720,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-07
RCG_F1842E4E2691,1269.36,PP0022548,Recharge_Bills,Cable Tv,Successful,Unknown,2024-03-18
RCG_21559B7874BF,835.23,PP0023608,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-01
RCG_A97B95E3D7F7,1380.53,PP1054967,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-18
RCG_8678099FD7E4,1667.68,PP1053866,Recharge_Bills,Dth,Successful,Successful,2024-08-12
RCG_C82B37FDEFDD,1889.75,PP1099675,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-30
RCG_DE8D76E8A251,1884.53,PP1052823,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-09
RCG_075E1298FB42,1539.35,PP0044012,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-03
RCG_0C7036392318,1049.54,PP1065968,Recharge_Bills,Mobile Recharge,Unknown,Successful,2024-03-01
RCG_A997F8C584B2,519.03,PP0034089,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-11
RCG_E6BA7BEBECD2,160.19,PP0012608,Recharge_Bills,Dth,Successful,Successful,2024-02-06
RCG_DC5C0DCB3E33,1692.92,PP0049822,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-09
RCG_4EBE7BF6215D,1273.92,PP0006707,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-12
RCG_AB6A14C26FF3,287.79,PP0005785,Recharge_Bills,Dth,Successful,Successful,2024-05-20
RCG_B88C954A5B63,1299.77,PP1099131,Recharge_Bills,Dth,Successful,Successful,2024-02-16
RCG_70CD0429B295,1569.79,PP0047103,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-06
RCG_BA8070E80E5A,741.13,PP0016908,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-08-06
RCG_498705AC243C,579.69,Unknown,Recharge_Bills,Fastag Recharge ,Successful,Successful,2024-09-21
RCG_CBE20464F017,511.69,PP0009391,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-14
RCG_E573327D9AF4,1014.3,PP0040907,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-10
RCG_E840DBF93057,101.72,PP0008185,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-26
RCG_788E113951EE,472.03,PP0012363,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-17
RCG_4C556B17EB1A,1393.81,PP1077263,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-03
RCG_2FB0FB3914AF,1147.23,PP1090776,Recharge_Bills,Fastag Recharge,Failed,Insufficient amount,2024-09-04
RCG_0422CC813790,406.0,PP0015044,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-31
RCG_8CC558DFF91A,987.3,PP1095676,Recharge_Bills,Dth,Successful,Unknown,2024-04-27
RCG_E9C8ABAB44AF,1214.3,PP0045702,Recharge_Bills,Dth,Successful,Successful,2024-03-29
RCG_9BD0A1A13465,569.81,PP1100008,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-05
RCG_5C9542D73F0E,159.33,PP1095056,Recharge_Bills,Dth,Successful,Successful,2024-01-01
RCG_8E2222B529DE,1329.98,PP0006688,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-01
RCG_A411C8992D47,776.33,PP1073090,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-07
RCG_6227830FE89F,48.24,PP1089929,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-07
RCG_CCDB313C05A3,400.04,PP1059508,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-28
RCG_553DCAF52A43,92.54,PP1101339,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-09
RCG_096D8F67A542,1410.72,PP0048476,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-09
RCG_F0200DE8A0F5,1046.09,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-01-23
RCG_8AC2F61D97E1,403.92,PP1075507,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-17
RCG_325D6828E8B5,1773.01,PP1094283,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-12-15
RCG_260827E05C9E,154.08,PP1073617,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-12
RCG_59207C2A707E,905.16,PP0037811,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-02
RCG_25739086E118,1580.12,PP0002578,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-07
RCG_4653DD4D7A58,67.52,PP1103444,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-22
RCG_C38C3DF6D103,1177.11,PP1078200,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-09
RCG_BFE12C867FB8,1602.22,Unknown,Recharge_Bills,Cable Tv ,Successful,Successful,2024-12-10
RCG_ED42B599901E,778.98,PP0008577,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-08
RCG_93F99ACB0866,56.58,PP0029858,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-05
RCG_60E114788EB4,1742.6,PP0015539,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-07
RCG_E5EC64AFB607,330.21,PP0049865,Recharge_Bills,Dth,Successful,Successful,2024-04-12
RCG_A18627D9372E,183.85,PP1054042,Recharge_Bills,Dth,Successful,Successful,2024-02-22
RCG_85E2CA863AED,1973.0,PP0035689,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-19
RCG_499A98D6F101,751.73,PP0003196,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-10
RCG_A82D4B68CBEF,1806.71,PP1101468,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-20
RCG_F265473AB825,798.8,PP0033128,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-27
RCG_03EE64F0E370,1915.03,PP1096798,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-24
RCG_CB955C31FE81,1615.24,PP1066407,Recharge_Bills,Dth,Successful,Successful,2024-11-28
RCG_03420CC1799E,456.32,PP1065379,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-12
RCG_857C6E601FE3,1858.24,PP0016959,Recharge_Bills,Dth,Successful,Successful,2024-06-06
RCG_83A4A80E180E,1268.92,PP0027988,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-20
RCG_14B7C90E3046,349.3,PP0002041,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-17
RCG_0517373A1700,947.47,PP0032035,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-22
RCG_B7A613362B88,758.5,PP1062607,Recharge_Bills,Dth,Failed,Server error,2024-03-28
RCG_5C5D1701D0B7,1436.51,PP0037063,Recharge_Bills,Dth,Successful,Successful,2024-02-04
RCG_7440D9099395,59.87,PP1070375,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-12
RCG_3334ECD1CA29,859.08,PP1068825,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-08
RCG_620DE92B9084,47.83,PP0014561,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-01
RCG_70369DE23DE9,941.74,PP1088290,Recharge_Bills,Dth,Successful,Successful,2024-04-26
RCG_F139109F3BDD,875.82,PP1076771,Recharge_Bills,Dth,Successful,Successful,2024-06-24
RCG_21F25A10E0E2,276.12,PP0006448,Recharge_Bills,Mobile Recharge,Failed,Server error,2024-08-02
RCG_C7650A8B5981,542.6,PP1058933,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-10-31
RCG_C70B0A334A2F,277.34,PP1050347,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-26
RCG_E51A35E1599B,1620.1,PP0048969,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-23
RCG_D8A2B50D0373,1626.38,PP0020310,Recharge_Bills,Dth,Successful,Successful,2024-08-30
RCG_391DE3FE06DD,164.39,PP1102527,Recharge_Bills,Mobile Recharge ,Successful,Successful,2024-07-15
RCG_3533FC6F22B0,1087.01,PP0030991,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-08
RCG_2163E52B7D9D,1239.52,PP1069706,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-06
RCG_A5691714003D,111.07,PP1087291,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-21
RCG_0769DF379FBE,678.41,PP1091659,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-10
RCG_519C17030593,1409.95,PP0007719,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-09
RCG_492766DE05EF,1578.15,PP0002381,Recharge_Bills,Dth,Successful,Successful,2024-12-04
RCG_B5DC19B321A8,648.39,PP1053891,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-14
RCG_A97BB2B3E7B6,1010.04,PP1099119,Recharge_Bills,Mobile Recharge,Failed,Server error,2024-08-29
RCG_E4F7CA448A5F,1932.09,PP0006531,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-26
RCG_6FF39D424B32,1628.27,PP1069527,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-28
RCG_7214A21CBA7A,1532.26,PP1080519,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-03
RCG_89503CB39B0E,1105.89,PP0021983,Recharge_Bills,Cable Tv,Unknown,Successful,2024-06-16
RCG_C2FA303CD12C,874.39,PP1052772,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-18
RCG_B493FADADEC3,736.03,PP1053002,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-02
RCG_4E1F432F26CF,469.75,PP1100337,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-11
RCG_E49F9DD601D6,1497.64,Unknown,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-15
RCG_3B89F5E56960,103.5,PP1099616,Recharge_Bills,Dth,Successful,Unknown,2024-03-11
RCG_9DF7DF8CEA93,1609.82,PP1078998,Recharge_Bills,Dth,Successful,Successful,2024-11-30
RCG_BF1C121546F3,1091.13,PP0028523,Recharge_Bills,Dth,Failed,Insufficient amount,2024-09-02
RCG_7B78F773D6BA,308.7,PP0003408,Recharge_Bills,Dth,Successful,Successful,2024-09-29
RCG_ED5B594E47AD,1016.17,PP0015454,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-04
RCG_30F082A0D522,174.63,PP1064296,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-12
RCG_3CB978F8B176,88.68,PP0037107,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-29
RCG_6E694E50F81D,505.94,PP0020346,Recharge_Bills,Cable Tv,Unknown,Successful,2024-10-25
RCG_EBEACB3CEB25,248.95,PP0007883,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-10
RCG_10057715C467,1576.34,PP0045767,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-31
RCG_741E2F0D42B0,1014.3,PP0043695,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-19
RCG_C480C6F6A931,1247.91,PP0004261,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-05
RCG_F09306E00BCA,1418.43,PP1050512,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-30
RCG_33E61D5EBAC7,517.98,PP0004417,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-27
RCG_7B5365295E1A,1125.58,PP1101996,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-12
RCG_AB3D248BD76B,1363.94,PP1107563,Recharge_Bills,Dth,Successful,Successful,2024-03-17
RCG_7F04C94D4163,1735.71,PP0013981,Recharge_Bills,Dth,Successful,Successful,2024-06-02
RCG_6D17C858409D,1890.68,PP1058215,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-17
RCG_271F70D641D1,271.29,PP0011939,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-30
RCG_AAE38B9D36E1,114.6,PP1092620,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-17
RCG_B880D2FE3EA9,192.79,PP0045225,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-04
RCG_6BB7FBD042AE,1537.06,PP0031743,Recharge_Bills,Mobile Recharge,Unknown,Successful,2024-12-04
RCG_389FDC68A7C5,618.13,PP0011879,Recharge_Bills,Dth,Unknown,Successful,2024-05-23
RCG_DCA9A228BE96,166.15,PP1103422,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-19
RCG_CEB58DA3BCD6,1140.29,PP1076798,Recharge_Bills,Dth,Successful,Successful,2024-01-14
RCG_1BD9437DC28A,1350.15,PP0010636,Recharge_Bills,Mobile Recharge,Unknown,Successful,2024-05-21
RCG_6815C5BA8FE3,320.62,PP1107101,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-05
RCG_DCE26FACBCF0,1982.57,PP1079022,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-18
RCG_4ED8E27289EE,1228.3,PP1070972,Recharge_Bills,Dth,Successful,Successful,2024-07-10
RCG_C61829056496,797.69,PP0037146,Recharge_Bills,Dth ,Successful,Successful,2024-10-10
RCG_550CB4F6089F,888.72,PP0006757,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-08
RCG_6005C43D9025,1014.3,PP1066309,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-05
RCG_7B76585C3DF8,338.1,PP0032399,Recharge_Bills,Dth,Successful,Successful,2024-10-04
RCG_442E9D90FD97,1023.86,PP1075602,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-22
RCG_2D26CA2767ED,1706.24,PP0031517,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-18
RCG_8D046D961463,1271.13,PP1098872,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-20
RCG_54E3B8F5BCB5,1014.3,PP1080264,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-10
RCG_7E9D64CE1084,1369.71,PP0011108,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-30
RCG_D825C159AC34,1014.3,PP0035271,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-05
RCG_F7A868C2BD3A,1540.91,PP0035878,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-27
RCG_920F05615298,1014.3,PP1092166,Recharge_Bills,Dth,Successful,Successful,2024-07-14
RCG_A45AD8190B52,91.88,PP0012272,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-17
RCG_F66F30634D93,1529.05,PP0020084,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-24
RCG_B3BF9E89B0AB,1454.78,PP1072257,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-06
RCG_8060A6901111,1647.7,PP1055402,Recharge_Bills,Dth,Successful,Successful,2024-06-28
RCG_9837CB245873,1607.25,PP1106672,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-18
RCG_3970CACE0063,1815.89,PP1104931,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-05
RCG_726E4BCF3490,178.32,PP0018367,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-11
RCG_886CC52B76CF,1834.01,PP0026526,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-31
RCG_933997367CFF,809.75,PP0004712,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-05
RCG_26029545499D,228.35,PP0033909,Recharge_Bills,Dth,Successful,Successful,2024-02-03
RCG_BA43B4552E8A,825.78,PP0023355,Recharge_Bills,Dth,Successful,Successful,2024-05-14
RCG_A74111FA7D28,496.52,PP0011511,Recharge_Bills,Dth,Successful,Successful,2024-02-16
RCG_56B176E714D6,1992.77,Unknown,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-25
RCG_B00780999064,1212.72,PP0039907,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-06
RCG_82D1B62E0ADF,1615.81,PP0005113,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-27
RCG_B1E3EBAB001F,1162.79,PP0001073,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-14
RCG_1E561CA75361,1899.53,PP1080164,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-16
RCG_0C8DD70797F4,164.28,PP0037944,Recharge_Bills,Dth,Successful,Successful,2024-03-05
RCG_856E956DF3EA,339.7,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-29
RCG_10F0DA0723D2,1885.55,PP1088708,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-07
RCG_C9954F3A91A2,510.63,PP0040142,Recharge_Bills,Dth,Successful,Successful,2024-02-11
RCG_553F1FE22B7F,656.54,PP1067447,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-19
RCG_FC1730EB53CA,1792.26,PP1051034,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-20
RCG_B17725245B6D,1417.14,PP0027420,Recharge_Bills,Dth,Successful,Successful,2024-11-02
RCG_5CB305651B6A,510.58,PP1101701,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-11
RCG_A82EDAD5CC15,890.23,PP1055780,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-04
RCG_3FF1B822F692,1031.68,PP0015567,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-03
RCG_2CA0DFC947A0,1080.79,PP1099932,Recharge_Bills,Dth,Successful,Successful,2024-07-01
RCG_14B08D8761EC,280.17,PP0000226,Recharge_Bills,Dth,Successful,Successful,2024-04-26
RCG_90601F49924B,188.71,PP0007320,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-30
RCG_7582958DA28F,966.28,PP0019030,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-17
RCG_A84F7B454FEC,1874.6,PP1093444,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-05
RCG_12092E253433,964.5,PP0009076,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-19
RCG_E94AB76154F2,756.23,PP1085984,Recharge_Bills,Dth,Successful,Successful,2024-05-17
RCG_2D8FD36338E0,1334.9,PP0044063,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-22
RCG_D8FE23155A02,1437.13,PP1079161,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-02-21
RCG_F70809BDE326,304.07,PP1084995,Recharge_Bills,Dth,Successful,Successful,2024-10-07
RCG_5C2B498EE5BE,516.77,PP1102423,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-15
RCG_4F4D475D4637,647.07,PP1073094,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-17
RCG_EA586C729128,1522.23,PP1090154,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-04
RCG_EFECCC53766A,815.63,PP1068601,Recharge_Bills,Dth,Successful,Successful,2024-12-28
RCG_4C60E97D6110,1002.33,PP0030699,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-24
RCG_4180C5CA4CE3,1878.45,PP1081716,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-12
RCG_9BEEDA78AF1C,1059.69,PP1080126,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-10
RCG_92F4233A579F,1094.03,PP1074983,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-06
RCG_1E14714CCC35,1607.58,PP0004891,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-24
RCG_C822E27F0270,1912.26,PP0001843,Recharge_Bills,Dth,Successful,Unknown,2024-01-08
RCG_AFC7598489C4,1270.9,PP0005331,Recharge_Bills,Dth,Successful,Successful,2024-08-26
RCG_3F561BB0F9FC,912.78,PP1102158,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-23
RCG_47D23F9AD2D7,1168.94,PP1085853,Recharge_Bills,Mobile Recharge,Unknown,Successful,2024-07-11
RCG_8EBD2D54BC54,773.92,PP1081568,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-22
RCG_7A506267F51C,121.37,PP1080680,Recharge_Bills,Fastag Recharge ,Successful,Successful,2024-05-31
RCG_4C2BD1FAB474,1060.65,PP1103059,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-12
RCG_69A1CD1AD2BE,1035.84,PP1071411,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-21
RCG_338D0E3FAD67,1558.74,PP0002184,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-29
RCG_8B8DCF194A24,1346.64,PP1071189,Recharge_Bills,Dth,Successful,Successful,2024-10-29
RCG_E9B2862E42F1,1097.61,PP1082671,Recharge_Bills,Mobile Recharge,Failed,Insufficient amount,2024-12-12
RCG_E4D8F754DB76,384.18,PP1069591,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-18
RCG_CC92E76A5C30,1158.8,PP1087294,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-19
RCG_83DE305B9180,618.52,PP1087699,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-12
RCG_6B7B8E0897D2,570.68,PP0020000,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-14
RCG_98EB3690927A,170.24,PP1050088,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-06
RCG_2715D10D5AE9,272.46,PP1054706,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-08
RCG_3D6147B9F4D6,1577.18,PP1062900,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-19
RCG_71194E41A9C6,753.11,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-10-22
RCG_7D1553E0BDB7,346.95,PP1051570,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-15
RCG_8B0B4E654C0D,1747.24,PP1079533,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-26
RCG_9F3BB7AE2770,603.19,PP1072500,Recharge_Bills,Dth,Successful,Successful,2024-04-15
RCG_E392F6AA90F4,506.6,PP1052014,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-20
RCG_89690E054A69,1014.3,PP0045426,Recharge_Bills,Dth,Successful,Successful,2024-04-30
RCG_D4FC7F8B93C5,147.67,PP0019085,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-24
RCG_E0BDAF6695D7,1836.91,PP0027368,Recharge_Bills,Dth,Successful,Successful,2024-10-22
RCG_64B6A39FA402,534.92,PP1083761,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-30
RCG_647510D6E801,1930.5,PP1090662,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-21
RCG_6A9AF8BB5FF3,1426.25,PP0017290,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-30
RCG_73277C79BFFC,93.78,PP0014505,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-25
RCG_F7FD3DF3A726,1763.33,PP0019224,Recharge_Bills,Mobile Recharge,Successful,Unknown,2024-04-02
RCG_4A04B8A9ABF0,1367.49,Unknown,Recharge_Bills,Cable Tv,Successful,Unknown,2024-05-10
RCG_CFCBFD9AE60E,184.11,PP1077745,Recharge_Bills,Dth,Successful,Successful,2024-10-07
RCG_54E51A155350,690.67,PP1088907,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-09
RCG_6B083DA055DE,21.01,PP0012987,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-30
RCG_31A28DD1DF92,1555.54,PP1081548,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-08
RCG_C110A49E0C18,92.75,PP1052994,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-09
RCG_E7A817AA6E16,585.16,PP0039815,Recharge_Bills,Dth,Successful,Successful,2024-07-09
RCG_58D99A4F3CF6,243.67,PP1096153,Recharge_Bills,Fastag Recharge,Successful,Unknown,2024-06-12
RCG_75A056F27CC1,1192.31,PP1060219,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-10
RCG_CCD900108F88,820.38,PP1103605,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-03
RCG_1B4F7DE9A3FF,226.69,PP0046961,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-20
RCG_6ADF0925EE5A,227.86,PP0032117,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-17
RCG_D6A9AFDBC749,479.63,PP0037701,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-06
